workspace,name,version,license,direct,homepage,repository,path
"client","pump","3.0.4","MIT","false","","git://github.com/mafintosh/pump.git","node_modules/pump"
"client","punycode","2.3.1","MIT","false","https://mths.be/punycode","https://github.com/mathiasbynens/punycode.js.git","node_modules/punycode"
"server","pure-rand","6.1.0","MIT","false","https://github.com/dubzzz/pure-rand#readme","git+https://github.com/dubzzz/pure-rand.git","server/node_modules/pure-rand"
"client","query-string","6.14.1","MIT","false","","sindresorhus/query-string","node_modules/query-string"
"client","querystringify","2.2.0","MIT","false","https://github.com/unshiftio/querystringify","https://github.com/unshiftio/querystringify","node_modules/querystringify"
"client","queue-microtask","1.2.3","MIT","false","https://github.com/feross/queue-microtask","git://github.com/feross/queue-microtask.git","node_modules/queue-microtask"
"server","random-weighted-choice","0.1.4","MIT","true","http://github.com/parmentf/random-weighted-choice","https://github.com/parmentf/random-weighted-choice.git","server/node_modules/random-weighted-choice"
"client","randombytes","2.1.0","MIT","false","https://github.com/crypto-browserify/randombytes","git@github.com:crypto-browserify/randombytes.git","node_modules/randombytes"
"client","range-parser","1.2.1","MIT","false","","jshttp/range-parser","node_modules/range-parser"
"server","range-parser","1.2.1","MIT","false","","jshttp/range-parser","server/node_modules/range-parser"
"client","raw-body","2.5.3","MIT","false","","stream-utils/raw-body","node_modules/raw-body"
"server","raw-body","2.5.3","MIT","false","","stream-utils/raw-body","server/node_modules/raw-body"
"client","rbush","4.0.1","MIT","false","https://github.com/mourner/rbush","git://github.com/mourner/rbush.git","node_modules/rbush"
"server","rc9","2.1.2","MIT","false","","unjs/rc9","server/node_modules/rc9"
"client","react-is","17.0.2","MIT","false","https://reactjs.org/","https://github.com/facebook/react.git","node_modules/react-is"
"server","react-is","18.3.1","MIT","false","https://reactjs.org/","https://github.com/facebook/react.git","server/node_modules/react-is"
"client","read-pkg","5.2.0","MIT","false","","sindresorhus/read-pkg","node_modules/read-pkg"
"server","read-pkg","3.0.0","MIT","false","","sindresorhus/read-pkg","server/node_modules/read-pkg"
"client","read-pkg-up","7.0.1","MIT","false","","sindresorhus/read-pkg-up","node_modules/read-pkg-up"
"client","readable-stream","2.3.8","MIT","false","","git://github.com/nodejs/readable-stream","node_modules/readable-stream"
"server","readable-stream","3.6.2","MIT","false","","git://github.com/nodejs/readable-stream","server/node_modules/readable-stream"
"client","readdirp","3.6.0","MIT","false","https://github.com/paulmillr/readdirp","git://github.com/paulmillr/readdirp.git","node_modules/readdirp"
"server","readdirp","3.6.0","MIT","false","https://github.com/paulmillr/readdirp","git://github.com/paulmillr/readdirp.git","server/node_modules/readdirp"
"client","recast","0.21.5","MIT","false","http://github.com/benjamn/recast","git://github.com/benjamn/recast.git","node_modules/recast"
"client","rechoir","0.6.2","MIT","false","https://github.com/tkellen/node-rechoir","git://github.com/tkellen/node-rechoir.git","node_modules/rechoir"
"client","redeyed","2.1.1","MIT","false","","git://github.com/thlorenz/redeyed.git","node_modules/redeyed"
"server","redis-errors","1.2.0","MIT","false","https://github.com/NodeRedis/redis-errors#readme","git+https://github.com/NodeRedis/redis-errors.git","server/node_modules/redis-errors"
"server","redis-parser","3.0.0","MIT","false","https://github.com/NodeRedis/node-redis-parser#readme","git+https://github.com/NodeRedis/node-redis-parser.git","server/node_modules/redis-parser"
"client","reflect.getprototypeof","1.0.10","MIT","false","https://github.com/es-shims/Reflect.getPrototypeOf","git+https://github.com/es-shims/Reflect.getPrototypeOf.git","node_modules/reflect.getprototypeof"
"server","reflect.getprototypeof","1.0.10","MIT","false","https://github.com/es-shims/Reflect.getPrototypeOf","git+https://github.com/es-shims/Reflect.getPrototypeOf.git","server/node_modules/reflect.getprototypeof"
"client","regenerate","1.4.2","MIT","false","https://mths.be/regenerate","https://github.com/mathiasbynens/regenerate.git","node_modules/regenerate"
"client","regenerate-unicode-properties","10.2.2","MIT","false","https://github.com/mathiasbynens/regenerate-unicode-properties","https://github.com/mathiasbynens/regenerate-unicode-properties.git","node_modules/regenerate-unicode-properties"
"client","regenerator-runtime","0.14.1","MIT","true","","https://github.com/facebook/regenerator/tree/main/packages/runtime","node_modules/regenerator-runtime"
"client","regex-not","1.0.2","MIT","false","https://github.com/jonschlinkert/regex-not","jonschlinkert/regex-not","node_modules/regex-not"
"client","regexp.prototype.flags","1.5.4","MIT","false","","git://github.com/es-shims/RegExp.prototype.flags.git","node_modules/regexp.prototype.flags"
"server","regexp.prototype.flags","1.5.4","MIT","false","","git://github.com/es-shims/RegExp.prototype.flags.git","server/node_modules/regexp.prototype.flags"
"client","regexpp","3.2.0","MIT","false","https://github.com/mysticatea/regexpp#readme","git+https://github.com/mysticatea/regexpp.git","node_modules/regexpp"
"server","regexpp","2.0.1","MIT","false","https://github.com/mysticatea/regexpp#readme","git+https://github.com/mysticatea/regexpp.git","server/node_modules/regexpp"
"client","regexpu-core","6.4.0","MIT","false","https://mths.be/regexpu","https://github.com/mathiasbynens/regexpu-core.git","node_modules/regexpu-core"
"client","registry-auth-token","3.4.0","MIT","false","https://github.com/rexxars/registry-auth-token#readme","git+ssh://git@github.com/rexxars/registry-auth-token.git","node_modules/registry-auth-token"
"client","registry-url","3.1.0","MIT","false","","sindresorhus/registry-url","node_modules/registry-url"
"client","regjsgen","0.8.0","MIT","false","https://github.com/bnjmnt4n/regjsgen","https://github.com/bnjmnt4n/regjsgen.git","node_modules/regjsgen"
"client","relateurl","0.2.7","MIT","false","https://github.com/stevenvachon/relateurl","git://github.com/stevenvachon/relateurl.git","node_modules/relateurl"
"client","renderkid","3.0.0","MIT","false","","https://github.com/AriaMinaei/RenderKid.git","node_modules/renderkid"
"client","repeat-element","1.1.4","MIT","false","https://github.com/jonschlinkert/repeat-element","jonschlinkert/repeat-element","node_modules/repeat-element"
"client","repeat-string","1.6.1","MIT","false","https://github.com/jonschlinkert/repeat-string","jonschlinkert/repeat-string","node_modules/repeat-string"
"client","repeating","2.0.1","MIT","false","","sindresorhus/repeating","node_modules/repeating"
"client","require-directory","2.1.1","MIT","false","https://github.com/troygoode/node-require-directory/","git://github.com/troygoode/node-require-directory.git","node_modules/require-directory"
"server","require-directory","2.1.1","MIT","false","https://github.com/troygoode/node-require-directory/","git://github.com/troygoode/node-require-directory.git","server/node_modules/require-directory"
"client","require-from-string","2.0.2","MIT","false","","floatdrop/require-from-string","node_modules/require-from-string"
"client","requires-port","1.0.0","MIT","false","https://github.com/unshiftio/requires-port","https://github.com/unshiftio/requires-port","node_modules/requires-port"
"client","resolve","1.22.12","MIT","false","","ssh://github.com/browserify/resolve.git","node_modules/resolve"
"server","resolve","1.22.12","MIT","false","","ssh://github.com/browserify/resolve.git","server/node_modules/resolve"
"client","resolve-cwd","3.0.0","MIT","false","","sindresorhus/resolve-cwd","node_modules/resolve-cwd"
"client","resolve-from","4.0.0","MIT","false","","sindresorhus/resolve-from","node_modules/resolve-from"
"server","resolve-from","5.0.0","MIT","false","","sindresorhus/resolve-from","server/node_modules/resolve-from"
"client","resolve-protobuf-schema","2.1.0","MIT","false","https://github.com/mafintosh/resolve-protobuf-schema","https://github.com/mafintosh/resolve-protobuf-schema.git","node_modules/resolve-protobuf-schema"
"client","resolve-url","0.2.1","MIT","false","","lydell/resolve-url","node_modules/resolve-url"
"client","resolve.exports","1.1.1","MIT","false","","lukeed/resolve.exports","node_modules/resolve.exports"
"server","resolve.exports","2.0.3","MIT","false","","lukeed/resolve.exports","server/node_modules/resolve.exports"
"client","restore-cursor","1.0.1","MIT","false","","sindresorhus/restore-cursor","node_modules/restore-cursor"
"server","restore-cursor","2.0.0","MIT","false","","sindresorhus/restore-cursor","server/node_modules/restore-cursor"
"client","ret","0.1.15","MIT","false","","git://github.com/fent/ret.js.git","node_modules/ret"
"client","retry","0.13.1","MIT","false","https://github.com/tim-kos/node-retry","git://github.com/tim-kos/node-retry.git","node_modules/retry"
"server","retry","0.13.1","MIT","false","https://github.com/tim-kos/node-retry","git://github.com/tim-kos/node-retry.git","server/node_modules/retry"
"client","reusify","1.1.0","MIT","false","https://github.com/mcollina/reusify#readme","git+https://github.com/mcollina/reusify.git","node_modules/reusify"
"server","run-async","2.4.1","MIT","false","","SBoudrias/run-async","server/node_modules/run-async"
"client","run-parallel","1.2.0","MIT","false","https://github.com/feross/run-parallel","git://github.com/feross/run-parallel.git","node_modules/run-parallel"
"client","rust-result","1.0.0","MIT","false","https://github.com/mmalecki/rust-result.js","git://github.com/mmalecki/rust-result.js.git","node_modules/rust-result"
"client","safe-array-concat","1.1.4","MIT","false","https://github.com/ljharb/safe-array-concat#readme","git+https://github.com/ljharb/safe-array-concat.git","node_modules/safe-array-concat"
"server","safe-array-concat","1.1.4","MIT","false","https://github.com/ljharb/safe-array-concat#readme","git+https://github.com/ljharb/safe-array-concat.git","server/node_modules/safe-array-concat"
"client","safe-buffer","5.1.2","MIT","false","https://github.com/feross/safe-buffer","git://github.com/feross/safe-buffer.git","node_modules/safe-buffer"
"server","safe-buffer","5.2.1","MIT","false","https://github.com/feross/safe-buffer","git://github.com/feross/safe-buffer.git","server/node_modules/safe-buffer"
"client","safe-json-parse","4.0.0","MIT","false","https://github.com/Raynos/safe-json-parse","git://github.com/Raynos/safe-json-parse.git","node_modules/safe-json-parse"
"client","safe-push-apply","1.0.0","MIT","false","https://github.com/ljharb/safe-push-apply#readme","git+https://github.com/ljharb/safe-push-apply.git","node_modules/safe-push-apply"
"server","safe-push-apply","1.0.0","MIT","false","https://github.com/ljharb/safe-push-apply#readme","git+https://github.com/ljharb/safe-push-apply.git","server/node_modules/safe-push-apply"
"client","safe-regex","1.1.0","MIT","false","https://github.com/substack/safe-regex","git://github.com/substack/safe-regex.git","node_modules/safe-regex"
"client","safe-regex-test","1.1.0","MIT","false","https://github.com/ljharb/safe-regex-test#readme","git+https://github.com/ljharb/safe-regex-test.git","node_modules/safe-regex-test"
"server","safe-regex-test","1.1.0","MIT","false","https://github.com/ljharb/safe-regex-test#readme","git+https://github.com/ljharb/safe-regex-test.git","server/node_modules/safe-regex-test"
"server","safe-stable-stringify","2.5.0","MIT","false","https://github.com/BridgeAR/safe-stable-stringify#readme","git+https://github.com/BridgeAR/safe-stable-stringify.git","server/node_modules/safe-stable-stringify"
"client","safer-buffer","2.1.2","MIT","false","","git+https://github.com/ChALkeR/safer-buffer.git","node_modules/safer-buffer"
"server","safer-buffer","2.1.2","MIT","false","","git+https://github.com/ChALkeR/safer-buffer.git","server/node_modules/safer-buffer"
"client","sass","1.32.13","MIT","true","https://github.com/sass/dart-sass","https://github.com/sass/dart-sass","node_modules/sass"
"client","sass-loader","10.5.2","MIT","true","https://github.com/webpack-contrib/sass-loader","webpack-contrib/sass-loader","node_modules/sass-loader"
"client","schema-utils","2.7.1","MIT","false","https://github.com/webpack/schema-utils","webpack/schema-utils","node_modules/schema-utils"
"client","select","1.1.2","MIT","false","","zenorocha/select","node_modules/select"
"client","select-hose","2.0.0","MIT","false","https://github.com/indutny/select-hose#readme","git+ssh://git@github.com/indutny/select-hose.git","node_modules/select-hose"
"client","selfsigned","2.4.1","MIT","false","","git://github.com/jfromaniello/selfsigned.git","node_modules/selfsigned"
"client","semver-compare","1.0.0","MIT","false","https://github.com/substack/semver-compare","git://github.com/substack/semver-compare.git","node_modules/semver-compare"
"client","semver-diff","2.1.0","MIT","false","","sindresorhus/semver-diff","node_modules/semver-diff"
"client","send","0.19.2","MIT","false","","pillarjs/send","node_modules/send"
